index	input	target
276989	saya pikir saya sudah cukup belajar.	cantiknya ! apa yang kamu tunggu ?
276991	jika kita tidak pergi sekarang, itu tidak akan terjadi.	baiklah, apa yang ingin kamu lakukan?
276994	sebenarnya, saya minggu gratis.	sekarang .
276996	tidak .	sabtu
277005	lauren, kan?	betul . lauren.
277006	Oh ya .	lauren, kan?
277007	Anda mengambil Jepang.	Oh ya .
277009	apa itu ?	hal yang memulai semua ini.
277028	apa yang kita lakukan di sini, truman?	disinilah dimulai.
277030	aku bilang aku tidak bisa.	aku harus menunjukkanmu sesuatu.
277041	Saya pikir saya terlibat dalam sesuatu.	<i> ikut campur? </ i> terlibat dalam apa?
277042	Apakah kamu baik-baik saja ? kamu terlihat seperti sampah.	Saya pikir saya terlibat dalam sesuatu.
277043	Saya ke sesuatu, marlon - sesuatu yang besar.	Apakah kamu baik-baik saja ? kamu terlihat seperti sampah.
277045	saya harus berbicara dengan Anda.	maaf, saya jauh di belakang.
277046	--truman, apa yang kamu lakukan di sini?	saya harus berbicara dengan Anda.
277047	marlon--	--truman, apa yang kamu lakukan di sini?
277052	kau pikir begitu ?	percayalah kepadaku .
277063	Saya sedang berpikir untuk keluar, marlon.	yah? keluar dari apa?
277069	kamu berbicara dengan siapa? !	kaulah yang berbicara ke dinding!
277070	lakukan sesuatu . . .	kamu berbicara dengan siapa? !
277073	Anda mengalami gangguan saraf, itulah yang terjadi.	Anda bagian dari ini, bukan? !
277085	Truman, bagaimana dengan tanda itu?	Saya yakin mereka hanya melebih-lebihkan.
277086	Saya yakin Anda melakukannya.	Truman, bagaimana dengan tanda itu?
277087	"truman, saya mengambil sumpah ""hippokratis""!"	Saya yakin Anda melakukannya.
277090	sulit untuk pergi ke berbagai tempat, bukan?	sudah ada kecelakaan, truman.
277096	Anda menyalahkan saya untuk lalu lintas?	Haruskah saya ?
277101	betul . saya lakukan, bukan?	jadi mengapa kamu ingin pergi?
277102	kamu benci judi.	betul . saya lakukan, bukan?
277105	Ayo pergi sekarang .	apa ? !
277108	--Kami membutuhkan lebih banyak arang.	Apakah Anda mendengarkan kata yang saya katakan?
277109	saya tidak akan berada di sini minggu ini.	--Kami membutuhkan lebih banyak arang.
277112	- kamu seorang perawat, bukan?	menaruh mentega di atasnya - atau es?
277113	saya tidak tahu--	- kamu seorang perawat, bukan?
277114	apa yang saya lakukan ?	saya tidak tahu--
277119	maaf, saya terlambat.	apa yang terburu-buru?
277127	saya membuat macaroni.	saya tidak lapar .
277128	apa yang kau inginkan ?	saya membuat macaroni.
277131	aku tahu .	bagaimana Anda tahu ?
277144	--seperti kita bisa mengorek bersama delapan ribu.	setiap kali kamu dan marlon--
277145	ya Tuhan .	--seperti kita bisa mengorek bersama delapan ribu.
277146	saya sudah berpikir--	ya Tuhan .
277149	saya tidak akan terlambat.	apakah sesuatu terjadi hari ini?
277157	ini kejutan.	baik, bagaimana menurutmu?
277158	apa itu ?	ini kejutan.
277159	truman, kamu akan terlambat!	apa itu ?
277162	itu terlihat sangat kecil.	hal-hal selalu dilakukan - ketika Anda melihat kembali.
277178	bagaimana pinggulmu?	oh, begitu.
277179	Saya berhasil melewati satu malam lagi.	bagaimana pinggulmu?
277180	apa kabarmu, ibu?	Saya berhasil melewati satu malam lagi.
277182	kamu mendapatkannya.	baik . aku akan memberitahunya .
277183	kapan kamu sampai ke fiji?	kamu mendapatkannya.
277190	baik, terima kasih atas bantuannya.	sama-sama, truman.
277191	seluruh area sedang dievakuasi.	baik, terima kasih atas bantuannya.
277192	apakah ada jalan lain?	seluruh area sedang dievakuasi.
277196	saya tidak mengerti.	kamu harus mendengarkan. semua orang berpura-pura, truman.
277203	mereka akan menghentikanku berbicara denganmu.	tidak ada seorang pun di sini.
277204	siapa ?	mereka akan menghentikanku berbicara denganmu.
277205	mereka datang . sebentar lagi.	siapa ?
277207	sampai jumpa besok, truman.	Anda dapat mengandalkannya.
277208	Saya akan meminta identifikasi.	sampai jumpa besok, truman.
277214	baik, kami adalah agen fbi.	Anda bukan agen fbi.
277215	kami bahkan tidak mengenalmu.	baik, kami adalah agen fbi.
277216	saya pikir Anda lebih baik memberitahu kami.	kami bahkan tidak mengenalmu.
277220	Apakah kamu tinggal di sekitar sini ?	ya
277224	saya pikir itu tentang hal itu, menakutkan.	apa?
277227	seorang wanita ? kerja .	Apa yang kamu kerjakan ?
277228	yup .	seorang wanita ? kerja .
277229	hari haru?	yup .
277231	aku butuh pakaianmu, bapak.	saya ?
277245	bekerja dengan ?	agen mulder.
277250	- Mereka adalah tuduhan yang sangat serius, agen scully -	iya nih . aku tahu .
277254	Anda sudah kembali ke dallas?	iya nih .
277263	dan jika itu tidak berhasil?	membakar itu. seperti yang lain.
277268	secara teknis dan biologis, meskipun dia tidak akan pernah pulih.	bagaimana ini bisa terjadi?
277269	pria ini masih hidup.	secara teknis dan biologis, meskipun dia tidak akan pernah pulih.
277274	Anda punya sesuatu untuk ditunjukkan kepada saya.	iya nih .
277276	siapa ?	kurtzweil, menurut kami.
277279	ada komplikasi.	apakah mereka tahu?
277296	aku sedang mencari dia.	mencarinya untuk apa?
277297	Anda punya semacam bisnis dengannya?	aku sedang mencari dia.
277298	apakah dr ini. rumah kurtzweil?	Anda punya semacam bisnis dengannya?
277302	Sudahkah kamu memeriksanya?	tidak . hanya fosil, sejauh yang saya tahu.
277313	saya telah menggunakan Anda? !	Anda tidak tahu ayah saya -
277314	Anda telah menggunakan saya -	saya telah menggunakan Anda? !
277315	ya, saya tidak punya semuanya.	Anda telah menggunakan saya -
277316	Anda mengatakan kepada saya bahwa Anda memiliki jawaban.	ya, saya tidak punya semuanya.
277318	itu akan menjadi tebakan saya.	tebakanmu?
277322	- Anda melihat eksperimen ini?	bagaimana kelihatannya ?
277323	saya tidak yakin. sebuah virus --	- Anda melihat eksperimen ini?
277324	apa ?	saya tidak yakin. sebuah virus --
277328	bagaimana saya bisa menghubungi Anda?	kamu tidak bisa.
277359	saya pikir kamu penuh dengan kotoran.	Apakah kamu ?
277360	dan satu bocah kecil.	saya pikir kamu penuh dengan kotoran.
277365	sebelum bom meledak?	itulah yang saya katakan.
277366	orang-orang itu sudah mati.	sebelum bom meledak?
277381	saya tahu namanya. kenapa?	teman lama ayahmu.
277382	kurtzweil nama saya. dr. alvin kurtzweil.	saya tahu namanya. kenapa?
277383	ya saya telah melakukannya .	kurtzweil nama saya. dr. alvin kurtzweil.
277384	Anda mengikuti saya di sini karena suatu alasan?	ya saya telah melakukannya .
277393	kita harus terus bergerak.	di mana kita ?
277398	tidak --	scully -
277399	saya pikir Anda berada dalam syok anafilaksis -	tidak --
277404	apa ? apa yang terjadi ?	kupikir . . . sesuatu menyengatku.
277411	saya sudah . aku melakukannya . selesai .	seperti itu --
277417	saya sudah memberikan surat pengunduran diri saya.	Anda tidak bisa berhenti, scully.
277418	kota danau garam, utah. transfer efektif dengan segera.	saya sudah memberikan surat pengunduran diri saya.
277419	apa ? apa yang salah ?	kota danau garam, utah. transfer efektif dengan segera.
277421	kemana mereka pergi?	saya tidak tahu.
277423	apa yang sedang kamu lakukan ?	Ayolah !
277424	lari.	apa yang sedang kamu lakukan ?
277425	ya . . ?	lari.
277426	scully. . . . ?	ya . . ?
277431	sejuk di sini. suhu sedang diatur.	untuk tujuan apa?
277435	ini aneh, mulder.	sangat aneh .
277436	Saya tidak punya ide .	ini aneh, mulder.
277437	menurutmu apa itu?	Saya tidak punya ide .
277442	mulder -	itu mungkin ekstraterestrial.
277443	virus ini - itu. . .	mulder -
277449	kita tidak mengejar truk, kita mengejar bukti -	- dari apa sebenarnya? !
277452	ini bagus. ini pas.	apa ?
277462	saya tidak tahu, mulder.	dan kemana mereka akan pergi dengan itu?
277465	semua peralatan baru.	tidak ada sistem irigasi. seseorang menutupi jejak mereka.
277468	ini terlihat seperti rumput baru bagimu?	terlihat cukup hijau untuk iklim ini.
277489	Infeksi seperti apa?	saya tidak tahu.
277490	bukti infeksi masif.	Infeksi seperti apa?
277491	apa yang kamu temukan?	bukti infeksi masif.
277492	saya tidak bisa benar-benar berbicara sekarang.	apa yang kamu temukan?
277493	kenapa kamu berbisik?	saya tidak bisa benar-benar berbicara sekarang.
277506	menurut tag ini.	dan Anda sedang mencari?
277510	berpakaian, scully.	mulder - apa yang kamu lakukan?
277511	pulanglah, mulder. itu terlambat .	berpakaian, scully.
277512	apa itu yang ingin aku lakukan?	pulanglah, mulder. itu terlambat .
277517	apakah kamu mabuk, mulder?	saya sampai sekitar satu jam yang lalu.
277518	kenapa tidak ? ini jam tiga pagi.	apakah kamu mabuk, mulder?
277519	tidak .	kenapa tidak ? ini jam tiga pagi.
277520	aku membangunkanmu?	tidak .
277536	ada yang tidak beres. . .	- mulder! masuk ke dalam mobil !
277544	scully, dapatkan seseorang untuk membuka pintu ini.	Selamat mencoba, mulder.
277546	kamu di mana, mulder?	aku di ruang penjual.
277547	scully, saya menemukan bom itu.	kamu di mana, mulder?
277548	scully. . .	scully, saya menemukan bom itu.
277555	tidak kamu tidak.	Oh ya . apakah Anda punya waktu besar.
277556	telah Anda.	tidak kamu tidak.
277558	sekarang apa ?	terkunci ?
277565	apa yang terjadi dengan bermain firasat?	jesus, mulder. . .
277566	mulder. . . ?	apa yang terjadi dengan bermain firasat?
277573	tidak . saya belum.	apa yang salah, scully?
277574	apakah kamu menemukan sesuatu?	tidak . saya belum.
277575	aku ada di atap.	apakah kamu menemukan sesuatu?
277576	dimana kamu, scully?	aku ada di atap.
277577	mulder - ini aku -	dimana kamu, scully?
277581	Saya tidak punya nomor teleponnya.	mereka dapat menambal Anda melalui switchboard.
277582	baik, panggil mcaddie umum.	Saya tidak punya nomor teleponnya.
277583	saya tidak tahu apa-apa tentang itu.	baik, panggil mcaddie umum.
277586	atas perintah siapa?	mcaddie umum.
277590	apa yang sedang kamu lakukan ?	aku harus menemukan scully.
277592	apakah kita diawasi?	Saya tidak mau mengambil risiko.
277593	saya tidak tahu.	apakah kita diawasi?
277594	seberapa dalam hal ini?	saya tidak tahu.
277599	agen mulder -	dimana scully? !
277612	duduk, mereka masih berbicara dengan agen scully.	tentang apa ?
277614	bagaimana denganmu?	hidupku berakhir. pergi
277621	biarkan aku keluar . Hentikan mobilnya .	sopir .
277622	dr. kurtzweil ada di bagasi.	biarkan aku keluar . Hentikan mobilnya .
277623	dimana dia ?	dr. kurtzweil ada di bagasi.
277649	apakah dia hidup?	iya nih .
277650	aku punya jawaban untukmu.	apakah dia hidup?
277651	dimana scully?	aku punya jawaban untukmu.
277652	dia datang dan pergi.	dimana scully?
277653	apa yang terjadi pada kurtzweil?	dia datang dan pergi.
277654	Bapak . mulder.	apa yang terjadi pada kurtzweil?
277676	. . . beri ciuman untuk edward.	berikan ciuman untuk edward.
277680	saya tidak membutuhkannya lagi. . .	aku tahu .
277681	saya mengisi ulang zyprexa dan ativan. . .	saya tidak membutuhkannya lagi. . .
277684	sial dia.	apa yang salah ?
277686	empat dan dua puluh burung hitam. . .	dipanggang di pai.
277687	. . .sebuah rye.	empat dan dua puluh burung hitam. . .
277689	apakah dingin di sini?	apa yang terjadi ?
277693	saya akan baik-baik saja .	dia berkata dengan meyakinkan.
277696	seperti mabuk hari tahun baru.	dia perlu dibalikkan.
277697	disorientasi, mual, migrain, halusinasi, insomnia, paranoia.	seperti mabuk hari tahun baru.
277700	tidak ada .	kenapa kita berhenti?
277701	segenggam rye sialan. apa yang salah ?	tidak ada .
277702	menyanyikan lagu enam pence.	segenggam rye sialan. apa yang salah ?
277707	jangan bawa pulang ini.	baik .
277712	Anda yakin ? ada lagi mimpi buruk?	tidak .
277723	miriam. . .	sst.
277729	dia memujamu.	dia pikir saya bisa membawa kembali ke belakang.
277737	segenggam rye. . .	empat dan dua puluh burung hitam.
277738	menyanyikan lagu enam pence. . .	segenggam rye. . .
277740	tidak masalah .	tidak . Terima kasih .
277749	jadi kamu berkata begitu.	dia milikku ?
277752	baik untuk mereka .	perhatikan itu.
277755	tentu saja. abigail. . .	Saya mendengar julia dan john menikah.
277756	kamu yakin tentang ini?	tentu saja. abigail. . .
277757	beri dia satu menit. halo, valentine.	kamu yakin tentang ini?
277758	itu berjalan dengan baik.	beri dia satu menit. halo, valentine.
277760	Ayolah !	aku tidak bisa meninggalkannya!
277771	kamu yakin itu?	iya nih . saya .
277779	jahat.	jika kamu percaya itu.
277780	lalu siapa dia?	jahat.
277795	kenapa kamu membawanya ke sini?	kamu adalah psikiater, katakan padaku.
277798	dengan stardher saya melihat banyak hal. . .	apa yang Anda lihat ?
277804	agen novak?	peter, oke?
277808	itu tidak ada hubungannya dengan sains.	lalu bagaimana ?
277814	Anda tidak tahu prosedurnya.	saya tahu dia .
277815	pria ini sangat terganggu, dia. . .	Anda tidak tahu prosedurnya.
277817	saya menyadari itu. . .	betapa sulitnya itu. . . ?
277830	rusak.	siapa bilang?
277840	sudah disana .	kerekan itu, dengan winch. . .
277846	bukannya masuk ke pikirannya. . .	dia membawa starganya ke dalam miliknya.
277849	dia mengubah kodenya.	apa yang salah ?
277855	administrasi intravena lengkap.	memulai koneksi.
277862	menunggu kedatangannya.	bagaimana dengan kucing?
277863	bagaimana kabar pasiennya.	menunggu kedatangannya.
277876	bagaimana dengan narkotika?	tidak .
277882	gugup?	tentu saja.
277901	saya membutuhkannya .	sekarang ?
277903	begitu?	anne vicksey tidak memiliki anjing.
277910	yesus kristus, kawan, kau terlihat seperti neraka.	mengingat di mana saya pernah berkunjung. . .
277913	disini .	lain kali, katakan padaku, oke?
277932	hamil . Terima kasih untuk bertanya .	dia di sini.
277935	mungkin pembunuhan itu.	mereka pikir kamu yang melakukannya.
277976	. . .again.	tidak cukup untuk dua tawa.
277987	bisakah kau bayangkan seekor burung beo menggigit seorang pria?	sudahkah kamu?
277988	apakah kamu pernah melihat calloway?	bisakah kau bayangkan seekor burung beo menggigit seorang pria?
277989	seekor burung beo. . .Biarkan pergi.	apakah kamu pernah melihat calloway?
277990	apa yang terjadi dengan tanganmu?	seekor burung beo. . .Biarkan pergi.
277992	aku akan pulang ke rumah.	kenapa?
278004	ayo pergi.	apa masalahnya ?
278005	iya nih .	ayo pergi.
278016	hanya apa yang dia katakan.	Yah, saya tidak belajar itu darinya.
278019	. . .dan menguburkannya.	anna.
278022	oh, itu bertahun-tahun yang lalu.	ceritakan lebih banyak.
278023	dimana dia ?	oh, itu bertahun-tahun yang lalu.
278035	apakah saya. . .	Anda membaca ini.
278039	bisakah aku mendengarmu?	di Jerman ?
278046	siapa yang kamu cari sekarang?	sssh. tidak. jangan, tolong.
278055	mereka dipalsukan.	kenapa?
278067	dia sopir harry?	mmmm.
278070	iya nih .	apakah kamu di pemeriksaan?
278074	dr. winkel memberitahuku itu.	dr. winkel? siapa dia ?
278080	tidak .	dia memiliki anjing kecil.
278098	Terima kasih .	simpan paketnya.
278110	dimana harry?	itulah yang ingin kami ketahui.
278114	apakah itu benar?	tubuh joseph harbin ditemukan di peti mati.
278126	joseph harbin. . .	tidak .
278137	mereka harry.	Itulah alasannya .
278155	hanya sekitar sudut.	bagaimana aku bisa mengenalmu?
278156	dimana?	hanya sekitar sudut.
278162	. . markas besar polisi.	dapatkah saya memiliki paspor wanita itu?
278164	ya tentu saja .	Terima kasih .
278171	masuk akal, martin.	saya tidak punya nama yang masuk akal, calloway.
278174	tunggu sebentar - biarkan aku keluar.	tidak ada banyak waktu.
278178	jam berapa sekarang ?	dua tiga puluh .
278181	aku bilang kamu menang.	menang apa?
278189	bukankah begitu?	Anda semua melakukannya.
278196	itu tidak akan berhasil.	kita tidak akan pernah mendapatkannya di zona rusia.
278202	lima puluh meter di bawah sana.	sisi jalan yang mana?
278206	aku kira kamu tidak percaya padaku.	tidak .
278208	disinilah dia menghilang.	saya melihat .
278210	Aku mengikuti bayangannya sampai tiba-tiba. . .	yah? . . .
278212	. . .di pagi hari.	Terima kasih . permisi .
278217	saya tidak bisa. dia menghilang. . .	. . .seminggu yang lalu .
278230	seekor burung beo menggigitku.	oh, berhenti bertingkah seperti orang bodoh, martin.
278240	bijaksana juga, kan, callaghan?	calloway.
278244	berkeliling, martin.	oh, menyematkan sesuatu pada wanita sekarang.
278245	apa setan itu?	berkeliling, martin.
278249	dengarkan, callaghan.	calloway - saya bahasa inggris, tidak irish.
278260	hal terbaik yang pernah terjadi. . .	. . .untuk dia .
278261	dia sekarat seperti itu.	hal terbaik yang pernah terjadi. . .
278262	apa ?	dia sekarat seperti itu.
278272	banyak melihat dia sebelum itu?	sesekali.
278274	kapan kamu melihatnya terakhir?	september '39 .
278280	sudah lama di sini?	tidak .
278281	iya nih .	sudah lama di sini?
278282	kamu teman jeruk nipis?	iya nih .
278284	namaku adalah calloway.	martins
278288	akan saya pergi ke sana, Pak?	tidak tidak . tinggalkan mereka untuk sementara waktu.
278290	". . A. Santa Fe. """	Saya ingin mengunjungi texas suatu hari, Pak.
278301	. . .Nomornya.	Saya akan mencarinya untuk Anda.
278302	tidak, saya tidak tahu. . .	. . .Nomornya.
278303	apakah kamu tahu nomornya?	tidak, saya tidak tahu. . .
278306	oh, mr. martins. . .	. . .permisi .
278307	panggil aku mayor callaghan di telepon.	oh, mr. martins. . .
278328	bukan, jurusan, apakah Anda benar-benar?	mendengar tentang harry limau?
278342	. . .leaving besok, Pak.	permisi, apakah kamu punya gigi. . .
278344	sangat populer, pak.	sangat terkenal . apakah kamu akan lama?
278350	penulis . pikir Anda mungkin tertarik.	tidak pernah mendengar tentang dia.
278351	siapa ?	penulis . pikir Anda mungkin tertarik.
278352	Bapak . martin holly, pak.	siapa ?
278353	ada apa, sersan?	Bapak . martin holly, pak.
278354	Bapak . crabbin.	ada apa, sersan?
278356	. . .cara ini .	apa yang kamu inginkan ?
278364	Anda memberi tahu mereka, bukan?	jangan mencoba menjadi seorang polisi, pak tua.
278372	apakah kamu berharap aku menyerahkan diri?	kenapa tidak ?
278373	kamu bisa mendapatkan orang lain. . .	apakah kamu berharap aku menyerahkan diri?
278374	apa yang kamu ingin aku lakukan?	kamu bisa mendapatkan orang lain. . .
278375	kamu tidak akan melakukan apa-apa.	apa yang kamu ingin aku lakukan?
278379	dan - anna. . .	apakah polisi percaya padamu?
278380	tidak bijaksana, holly. . .	dan - anna. . .
278381	saya mengatakan kepada polisi.	tidak bijaksana, holly. . .
278384	kamu bisa membantunya.	Holly. . .
278388	hmm .	dia telah ditangkap.
278393	iya nih .	saya ingin berbicara dengan Anda .
278394	dengarkan. . .	iya nih .
278400	Bapak . popescu - mr. martins.	apa kabar .
278402	roumanian?	iya nih . pria yang membantu menggendongnya.
