index	input	target
264320	what ?	you holding up alright ?
264321	how are you feeling, norman ?	what ?
264325	good idea, ted .	thank you .
264327	what'd you say ?	"""we are friends"" ."
264342	it didn't fly here . it <u>arrived</u> here .	arrived ? from where ?
264343	please . it must have flown here --	it didn't fly here . it <u>arrived</u> here .
264344	meaning it didn't land in the water .	please . it must have flown here --
264345	meaning ?	meaning it didn't land in the water .
264351	do you ?	if it is an alien spacecraft --
264356	why would this ship carry instructions in english ?	think about it .
264357	is it ?	why would this ship carry instructions in english ?
264358	but it's impossible .	is it ?
264363	english ?	that's right .
264371	what is it, harry ?	just one of norman's many secrets .
264372	she told me what you said, norman .	what is it, harry ?
264381	beth and harry ?	they're in the sub, sir . waiting .
264382	the others, sir ?	beth and harry ?
264383	how are the others ?	the others, sir ?
264386	it's over, sir, the storm has cleared .	the ships ?
264387	does this mean what i think it means ?	it's over, sir, the storm has cleared .
264388	norman johnson .	does this mean what i think it means ?
264390	you mean they haven't told you yet ?	told me what ?
264391	what report ?	you mean they haven't told you yet ?
264398	no, they didn't say --	this way, sir .
264399	no other equipment ? scientific instruments ?	no, they didn't say --
264400	just that . careful, it's heavy .	no other equipment ? scientific instruments ?
264401	any other bags, dr . johnson ?	just that . careful, it's heavy .
264405	physicists, mathematicians, geologists, you name it .	geologists ? at a plane crash ?
264406	who's everyone ?	physicists, mathematicians, geologists, you name it .
264409	you mean you don't know ?	know what ?
264410	what report ?	you mean you don't know ?
264411	huh ?	what report ?
264412	what report ?	huh ?
264415	oh, so you're that dr . johnson .	you've heard of me ?
264422	has harry spoken with jerry ?	not that i know of . why ?
264423	barnes didn't know . couldn't get a reading .	has harry spoken with jerry ?
264424	what was it ?	barnes didn't know . couldn't get a reading .
264430	well, he's polite .	unless it's an act .
264437	try this one .	this is like nursery school .
264438	please, ted .	try this one .
264439	squint harder .	please, ted .
264440	i don't see anything .	squint harder .
264447	earth doesn't have a patent on buttons, ted .	still, make a note i recognized that .
264452	he wasn't feeling well .	he's a pussy .
264454	i don't know .	they never used to send a navy car .
264455	was it a military crash ?	i don't know .
264456	what ?	was it a military crash ?
264462	well, i can't imagine five years of unemployment --	four . four years --
264463	don't be so supportive, honey .	well, i can't imagine five years of unemployment --
264468	what kind of a crash was it ?	you seen my suitcase ?
264470	we'll be back before you are, old man .	may the force be with you .
264481	all right then, we'll use your plan .	i'll get the information .
264488	fear is their greatest weapon .	i'm not afraid of anything . . .
264495	i'm beginning not to like you .	how much do you think she's talking about ?
264526	what is it ?	he can't find organa major .
264533	keep away, i'm fine, i'm fine .	are you all right ?
264534	what's wrong ? what's happening ?	keep away, i'm fine, i'm fine .
264573	you could put it that way .	i assure you my intentions weren't bad .
264574	you saw through me ?	you could put it that way .
264575	i know that .	you saw through me ?
264586	oh, so you're a warrior then ?	of course . i'm a bendu officer .
264587	i'm luke starkiller, guardian of the bendu .	oh, so you're a warrior then ?
264602	of course, where you been kid ?	you look great ! the uniform and everything !
264607	i'm right behind you, blue leader .	what's that ?
264609	blue five, does that glare bother you ?	i've got it blocked . i'm all right .
264614	yes, sir .	have you been checked out ?
264615	you're starkiller ?	yes, sir .
264621	should we alert the sith lords ?	i'll make a report later .
264662	i think she's going to be all right .	not if this tunnel deadends .
264667	why didn't you say so before .	i think i did .
264668	this isn't going to work .	why didn't you say so before .
264687	who's the pilot ?	it's automatic .
264695	no need, everything's under control .	with four casualties ? !
264696	we'll send a squad up .	no need, everything's under control .
264710	are there medical facilities on yavin ?	he'll be well cared for .
264735	see threepio . . . do you copy ?	i read you sir .
264779	mobile infantery rules !	death to all bugs !
264781	no, this hurts .	yaaaaaaaa !
264787	it's what i deserve .	whad'ya talkin about ?
264826	i don't believe it !	i got games & theory .
264844	yeah, but i want carmen .	you got it bad .
264847	others are waiting .	did you read her mind ?
264848	what's the hurry ?	others are waiting .
264857	i don't know, zander .	i do .
264858	how do you feel about him now ?	i don't know, zander .
264859	yeah .	how do you feel about him now ?
264862	where are you going ?	a funeral .
264867	excuse me . . . !	i'm sorry, carmen .
264868	carmen . . . ?	excuse me . . . !
264870	no, funny there's almost no wounded at all .	hey, bugs don't take prisoners .
264871	i'm not kidding . marriage is -	no, funny there's almost no wounded at all .
264872	funny . . .	i'm not kidding . marriage is -
264875	so ?	so who's got time to get married ?
264887	"there !	gravity field . . . it's big !"	it looks like an . . . asteroid .
264888	where is it ?	"there !	gravity field . . . it's big !"
264895	don't change the subject . am i right ?	well, whad'ya know . . .
264904	they revoke our flight status .	oh, i see . . . teamwork .
264905	or . . . ?	they revoke our flight status .
264919	i'm all ears .	don't you have to finish the game ?
264923	i'm getting better .	so what are you doing later ?
264924	are you alright ?	i'm getting better .
264928	aaaaaaaaaaaaaa !	we've gotta go get her !
264930	take care, wilya johnny ?	see you on the bounce !
264938	i thought you were kia, johnny . . .	that was just a mix up .
264948	you don't look very happy to see me .	should i be ?
264958	alright, i love you .	do you mean it ?
264961	i'll miss you, too, johnny .	i love you .
264962	i'm gonna miss you .	i'll miss you, too, johnny .
264974	hey, carl, what's wrong ?	did you get starside r&d ?
264980	i love you, carmen .	shhh . . .
264982	who cares ?	you're right . let's never stop . . .
264986	i don't even know if you're my girl .	are you the boy for me ?
264987	he's nothing like you .	i don't even know if you're my girl .
264988	i can't help it .	he's nothing like you .
264989	johnny rico, you're jealous !	i can't help it .
264990	you two have so much in common .	johnny rico, you're jealous !
264991	zander is going for pilot, too .	you two have so much in common .
264997	none at all . . . we won .	good luck at the academy .
265004	isn't it great to be in love ?	how do i know if this is love ?
265010	carl can wait .	johnny, my dad's home today .
265011	i thought you were going to help carl .	carl can wait .
265012	why not ?	i thought you were going to help carl .
265013	you can't walk me home .	why not ?
265014	it's all i think about anymore .	you can't walk me home .
265015	how come that's all you talk about anymore ?	it's all i think about anymore .
265026	eeuch !	aw, c'mon, it's just a bug .
265030	she's flying starships !	who ?
265032	good for you .	your turn . . .
265034	leave me, lieutenant ! that's an order !	no way, ma'am !
265042	good work, number 1 . you'll do .	thank you, ma'am .
265044	alright, take her out, ibanez .	yes, ma'am .
265059	i bought the farm, didn't i, johnny ?	no, you're gonna be alright, diz !
265062	what frequency ?	all bands .
265064	diz, see what you can do .	i'm on it !
265068	hey, diz . . .	what ?
265072	nah, i don't do that anymore . . .	you used to dance . . .
265073	c'mon . . .	nah, i don't do that anymore . . .
265075	way to go, amigo !	i'm gonna need a squad leader .
265083	it stinks, you goin .	i don't stay where i'm not wanted .
265085	cover me .	you got it .
265088	flip six, three hole .	what ?
265094	no thanks, diz .	what's your malfunction, rico ?
265095	hey, amigo, come chow with me .	no thanks, diz .
265097	guess you gotta go .	you're the best .
265098	uh, look, diz . . .	guess you gotta go .
265099	sure .	uh, look, diz . . .
265100	can't we just be friends, diz ?	sure .
265101	how come we never got together ?	can't we just be friends, diz ?
265102	well, anyone who gets you is lucky .	how come we never got together ?
265103	looks like, unless tokyo lets me start .	well, anyone who gets you is lucky .
265104	you still gonna play for brazil ?	looks like, unless tokyo lets me start .
265106	actually, diz, i promised carmen . . .	too bad for her if she's not around .
265107	hey, rico, wanna dance ?	actually, diz, i promised carmen . . .
265112	a lot can happen in three minutes .	hut . . . hut !
265114	looks like rain .	this time of the year . . . ?
265115	oh, my, what's that ?	looks like rain .
265138	i'm eighteen . it's my decision .	oh, is that how it is ?
265168	i always wanted to go to zegema beach .	good luck . it's not there anymore .
265173	sir, yes it is, sir .	doesn't look like it to me .
265174	is that your signature, rico ?	sir, yes it is, sir .
265178	sir, thank you, sir !	don't stand there dumb . . . go !
265185	are your parents currently citizens ?	no, sir .
265186	here in buenos aires .	are your parents currently citizens ?
265206	been better, buddy .	alright, we're gonna carry you . . .
265207	how bad are you, pal ?	been better, buddy .
265210	can you walk ?	not a problem .
265212	let's go .	move out .
265213	yeah, that's right .	let's go .
265216	what do you think you're doing ?	i'm gonna save carmen .
265220	what's your problem now, lieutenant ?	the rodger young just burned up . . .
265234	don't get any ideas . she's my girl .	you can never be sure .
265247	cover us, ace !	hit your jets, sir !
265248	aaaaaaaaaaaa !	cover us, ace !
265250	sergeant, secure the boat !	yes, sir !
265258	yes, sir !	who's that with you ?
265261	yes, sir . . .	never pass up a good thing, eh ?
265264	kill the bitch .	yes, sir .
265265	all dead except one, sir .	kill the bitch .
265276	mister rasczak ?	what is it, rico ?
265284	our data is being prepared .	<u>answer</u> !
265288	they have repressed the creator .	the information will not be disclosed .
265296	the creator has not answered .	the carbon-units are not responsible for that .
265297	<u>why</u> ? !	the creator has not answered .
265301	the examination is a normal function .	you may proceede .
265303	who is v'ger ?	v'ger is that which seeks the creator .
265304	the creator is that which created v'ger .	who is v'ger ?
265312	v'ger is that which programmed me .	is v'ger the captain of the alien vessel ?
